iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARG,South America,Argentina,2020-08-13,260898.0,7043.0,6768.0,5088.0,303.0,154.143,5772.619000000001,155.833,149.749,112.57700000000001,6.704,3.411,18607.0,839903.0,18.584,0.41200000000000003,16691.0,0.369,2.466,0.405,people tested,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-14,268561.0,7663.0,6841.714,5246.0,158.0,158.714,5942.17,169.551,151.38,116.073,3.4960000000000004,3.512,19072.0,858975.0,19.006,0.42200000000000004,16824.0,0.37200000000000005,2.459,0.407,people tested,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-15,276059.0,7498.0,6839.571,5428.0,182.0,162.429,6108.071,165.9,151.332,120.1,4.027,3.594,16518.0,875493.0,19.371,0.365,16989.0,0.376,2.484,0.403,people tested,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-16,282424.0,6365.0,6680.0,5565.0,137.0,159.286,6248.901999999999,140.832,147.80100000000002,123.131,3.031,3.5239999999999996,9976.0,885469.0,19.592,0.221,16977.0,0.376,2.541,0.393,people tested,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-17,289087.0,6663.0,6755.571,5657.0,92.0,157.286,6396.328,147.425,149.474,125.167,2.036,3.48,12796.0,898265.0,19.875,0.28300000000000003,16481.0,0.365,2.44,0.41,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-18,294556.0,5469.0,6867.143,5750.0,93.0,159.429,6517.335,121.007,151.942,127.22399999999999,2.0580000000000003,3.528,15800.0,914065.0,20.225,0.35,15984.0,0.354,2.3280000000000003,0.43,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-19,299113.0,4557.0,6465.429,5877.0,127.0,156.0,6618.1630000000005,100.82799999999999,143.054,130.034,2.81,3.452,18147.0,932212.0,20.625999999999998,0.402,15845.0,0.35100000000000003,2.451,0.408,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-20,305953.0,6840.0,6436.429,6114.0,237.0,146.571,6769.504,151.342,142.412,135.278,5.244,3.2430000000000003,19064.0,951276.0,21.048000000000002,0.42200000000000004,15910.0,0.35200000000000004,2.472,0.405,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-21,312646.0,6693.0,6297.857,6406.0,292.0,165.71400000000003,6917.593000000001,148.089,139.346,141.739,6.461,3.667,19111.0,970387.0,21.471,0.423,15916.0,0.35200000000000004,2.527,0.396,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-22,320871.0,8225.0,6401.714,6567.0,161.0,162.714,7099.579000000001,181.986,141.644,145.30100000000002,3.562,3.6,16232.0,986619.0,21.83,0.359,15875.0,0.35100000000000003,2.48,0.403,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-23,329030.0,8159.0,6658.0,6795.0,228.0,175.71400000000003,7280.105,180.52599999999998,147.315,150.346,5.045,3.888,10504.0,997123.0,22.061999999999998,0.23199999999999998,15951.0,0.353,2.396,0.417,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-24,336789.0,7759.0,6814.571,6848.0,53.0,170.143,7451.78,171.675,150.779,151.519,1.173,3.765,17625.0,1014748.0,22.451999999999998,0.39,16640.0,0.368,2.442,0.41,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-25,342141.0,5352.0,6797.857,7079.0,231.0,189.857,7570.198,118.41799999999999,150.409,156.63,5.111000000000001,4.2010000000000005,19539.0,1034287.0,22.885,0.43200000000000005,17175.0,0.38,2.527,0.396,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-26,350854.0,8713.0,7391.571,7402.0,323.0,217.857,7762.982,192.783,163.546,163.776,7.147,4.82,21362.0,1055649.0,23.357,0.473,17634.0,0.39,2.386,0.419,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-27,359625.0,8771.0,7667.429,7661.0,259.0,221.0,7957.049,194.067,169.649,169.507,5.731,4.89,21963.0,1077612.0,23.843000000000004,0.486,18048.0,0.39899999999999997,2.354,0.425,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-28,370175.0,10550.0,8218.429,7944.0,283.0,219.71400000000003,8190.478,233.429,181.84099999999998,175.769,6.2620000000000005,4.861000000000001,21489.0,1099101.0,24.319000000000003,0.475,18388.0,0.40700000000000003,2.237,0.447,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-29,380279.0,10104.0,8486.857,8129.0,185.0,223.143,8414.038,223.56099999999998,187.78,179.862,4.093,4.937,17500.0,1116601.0,24.706,0.387,18569.0,0.41100000000000003,2.188,0.457,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-30,392009.0,11730.0,8997.0,8305.0,176.0,215.71400000000003,8673.576,259.538,199.067,183.75599999999997,3.8939999999999997,4.773,13595.0,1130196.0,25.006999999999998,0.301,19010.0,0.42100000000000004,2.113,0.473,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-31,401226.0,9217.0,9205.286,8401.0,96.0,221.857,8877.511,203.935,203.676,185.88,2.124,4.909,18261.0,1148457.0,25.410999999999998,0.40399999999999997,19101.0,0.423,2.075,0.482,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-01,408413.0,7187.0,9467.429,8498.0,97.0,202.71400000000003,9036.53,159.019,209.476,188.02599999999998,2.146,4.485,21324.0,1169781.0,25.883000000000003,0.47200000000000003,19356.0,0.428,2.044,0.489,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-02,417722.0,9309.0,9552.571,8730.0,232.0,189.71400000000003,9242.501,205.97099999999998,211.36,193.16,5.132999999999999,4.198,21303.0,1191084.0,26.354,0.47100000000000003,19348.0,0.428,2.025,0.494,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-03,428226.0,10504.0,9800.143,8971.0,241.0,187.143,9474.912,232.41099999999997,216.838,198.49200000000002,5.332000000000001,4.141,21879.0,1212963.0,26.838,0.484,19336.0,0.428,1.973,0.507,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-04,439159.0,10933.0,9854.857,9155.0,184.0,173.0,9716.815,241.903,218.048,202.563,4.071000000000001,3.8280000000000003,22004.0,1234967.0,27.325,0.48700000000000004,19409.0,0.429,1.969,0.508,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-05,451185.0,12026.0,10129.429,9468.0,313.0,191.28599999999997,9982.902,266.087,224.123,209.489,6.925,4.232,19570.0,1254537.0,27.758000000000003,0.433,19705.0,0.436,1.945,0.514,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-06,461869.0,10684.0,9980.0,9685.0,217.0,197.143,10219.295,236.394,220.817,214.29,4.801,4.362,12512.0,1267049.0,28.035,0.27699999999999997,19550.0,0.433,1.959,0.51,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-07,471793.0,9924.0,10081.0,9807.0,122.0,200.857,10438.874,219.578,223.05200000000002,216.989,2.699,4.444,19879.0,1286928.0,28.475,0.44,19782.0,0.43799999999999994,1.962,0.51,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-08,478779.0,6986.0,10052.286,9912.0,105.0,202.0,10593.445,154.572,222.416,219.313,2.323,4.468999999999999,23282.0,1310210.0,28.99,0.515,20061.0,0.444,1.996,0.501,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-09,487994.0,9215.0,10038.857,10179.0,267.0,207.0,10797.336000000001,203.891,222.11900000000003,225.22,5.9079999999999995,4.58,24867.0,1335077.0,29.54,0.55,20570.0,0.455,2.049,0.488,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-10,500021.0,12027.0,10256.429,10457.0,278.0,212.28599999999997,11063.445,266.10900000000004,226.933,231.37099999999998,6.151,4.697,24180.0,1359257.0,30.075,0.535,20899.0,0.462,2.0380000000000003,0.491,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-11,512280.0,12259.0,10445.857,10713.0,256.0,222.571,11334.687,271.242,231.125,237.035,5.664,4.925,25485.0,1384742.0,30.639,0.564,21396.0,0.473,2.048,0.488,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-12,524185.0,11905.0,10428.571,10994.0,281.0,218.0,11598.097,263.41,230.74200000000002,243.253,6.2170000000000005,4.823,19586.0,1404328.0,31.072,0.433,21399.0,0.473,2.052,0.487,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-13,535690.0,11505.0,10545.857,11206.0,212.0,217.28599999999997,11852.656,254.55900000000003,233.33700000000002,247.94400000000002,4.691,4.808,13410.0,1417738.0,31.369,0.297,21527.0,0.47600000000000003,2.041,0.49,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-14,546468.0,10778.0,10667.857,11307.0,101.0,214.28599999999997,12091.13,238.47400000000002,236.037,250.178,2.235,4.7410000000000005,21022.0,1438760.0,31.834,0.465,21690.0,0.48,2.033,0.4920000000000001,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-15,555524.0,9056.0,10963.571000000002,11412.0,105.0,214.28599999999997,12291.502,200.373,242.58,252.50099999999998,2.323,4.7410000000000005,22578.0,1461338.0,32.334,0.5,21590.0,0.478,1.969,0.508,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-16,565432.0,9908.0,11062.571000000002,11710.0,298.0,218.71400000000003,12510.726,219.22400000000002,244.77,259.095,6.593999999999999,4.8389999999999995,23487.0,1484825.0,32.853,0.52,21393.0,0.473,1.934,0.517,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-17,577325.0,11893.0,11043.428999999998,11910.0,200.0,207.571,12773.87,263.144,244.34599999999998,263.52,4.425,4.593,24054.0,1508879.0,33.385,0.532,21375.0,0.473,1.936,0.517,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-18,588999.0,11674.0,10959.857,12229.0,319.0,216.571,13032.169,258.298,242.497,270.578,7.058,4.792,24273.0,1533152.0,33.922,0.537,21201.0,0.469,1.934,0.517,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-19,601700.0,12701.0,11073.571000000002,12491.0,262.0,213.857,13313.191,281.022,245.013,276.375,5.797000000000001,4.732,18741.0,1551893.0,34.336999999999996,0.415,21081.0,0.466,1.904,0.525,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-20,613645.0,11945.0,11136.428999999998,12705.0,214.0,214.143,13577.485,264.295,246.40400000000002,281.11,4.735,4.738,11566.0,1563459.0,34.593,0.256,20817.0,0.461,1.869,0.535,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-21,622921.0,9276.0,10921.857,12909.0,204.0,228.857,13782.726,205.24,241.657,285.624,4.513999999999999,5.064,18635.0,1582094.0,35.005,0.41200000000000003,20476.0,0.45299999999999996,1.875,0.5329999999999999,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-22,640134.0,17213.0,12087.143,13482.0,573.0,295.714,14163.58,380.85400000000004,267.44,298.302,12.677999999999999,6.542999999999999,21774.0,1603868.0,35.486999999999995,0.48200000000000004,20361.0,0.451,1.685,0.594,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-23,652161.0,12027.0,12389.857,13952.0,470.0,320.286,14429.688999999998,266.10900000000004,274.137,308.70099999999996,10.399000000000001,7.087000000000001,23295.0,1627163.0,36.003,0.515,20334.0,0.45,1.641,0.609,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-24,664799.0,12638.0,12496.286,14376.0,424.0,352.286,14709.317,279.628,276.492,318.08299999999997,9.381,7.795,22761.0,1649924.0,36.506,0.504,20149.0,0.446,1.612,0.62,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-25,678266.0,13467.0,12752.428999999998,14766.0,390.0,362.42900000000003,15007.287,297.97,282.16,326.712,8.629,8.019,23268.0,1673192.0,37.021,0.515,20006.0,0.44299999999999995,1.569,0.637,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-26,691222.0,12956.0,12788.857,15208.0,442.0,388.14300000000003,15293.951000000001,286.664,282.966,336.49199999999996,9.78,8.588,17195.0,1690387.0,37.400999999999996,0.38,19785.0,0.43799999999999994,1.547,0.6459999999999999,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-27,702471.0,11249.0,12689.428999999998,15543.0,335.0,405.42900000000003,15542.846000000001,248.895,280.76599999999996,343.904,7.412000000000001,8.97,12082.0,1702469.0,37.669000000000004,0.267,19859.0,0.439,1.565,0.639,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-28,711312.0,8841.0,12627.286,15749.0,206.0,405.714,15738.462,195.61599999999999,279.39099999999996,348.462,4.558,8.977,19487.0,1721956.0,38.1,0.431,19980.0,0.442,1.582,0.632,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-29,723119.0,11807.0,11855.0,16113.0,364.0,375.85699999999997,15999.703000000001,261.241,262.303,356.51599999999996,8.054,8.316,23447.0,1745403.0,38.619,0.519,20219.0,0.447,1.706,0.586,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-30,736596.0,13477.0,12062.143,16519.0,406.0,366.714,16297.893999999998,298.192,266.887,365.499,8.982999999999999,8.113999999999999,22962.0,1768365.0,39.126999999999995,0.508,20172.0,0.446,1.672,0.598,people tested,91.67,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-01,750988.0,14392.0,12312.714,16937.0,418.0,365.85699999999997,16616.331000000002,318.437,272.431,374.74699999999996,9.249,8.095,21617.0,1789982.0,39.605,0.478,20008.0,0.44299999999999995,1.625,0.615,people tested,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-02,764989.0,14001.0,12389.0,20288.0,3351.0,788.857,16926.117,309.786,274.119,448.89099999999996,74.14399999999999,17.454,21893.0,1811875.0,40.089,0.484,19812.0,0.43799999999999994,1.599,0.625,people tested,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-03,779676.0,14687.0,12636.286,20599.0,311.0,770.143,17251.081000000002,324.964,279.59,455.773,6.881,17.04,15590.0,1827465.0,40.434,0.345,19583.0,0.433,1.55,0.645,people tested,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-04,790805.0,11129.0,12619.143,20795.0,196.0,750.2860000000001,17497.321,246.24,279.211,460.10900000000004,4.337,16.601,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-05,798473.0,7668.0,12451.571000000002,21018.0,223.0,752.7139999999999,17666.982,169.662,275.503,465.043,4.934,16.655,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-06,809715.0,11242.0,12370.857,21468.0,450.0,765.0,17915.723,248.74,273.717,475.0,9.957,16.926,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-07,824455.0,14740.0,12551.286,21827.0,359.0,758.2860000000001,18241.859,326.137,277.709,482.94300000000004,7.943,16.778,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-08,840902.0,16447.0,12844.857,22226.0,399.0,755.571,18605.765,363.906,284.205,491.772,8.828,16.718,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-10-09,856356.0,15454.0,13052.428999999998,22710.0,484.0,346.0,18947.699,341.935,288.798,502.481,10.709000000000001,7.656000000000001,,,,,,,,,,,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
